,Percent admitted,Admissions yield,Total enrollment,Undergraduate enrollment,Graduate enrollment,Asian proportion,Black proportion,Hispanic/Latino proportion,Whie proportion,Student-to-faculty ratio,Full-time retention rate,Undergraduates in state,Undergraduates out of state,Undergraduates foreign,Graduation rate,Average professor salary,Total FTE staff,Total library expenditures per FTE,Total dormitory capacity,Books and supplies 2017-18,Full-time enrollment,Part-time enrollment,x0_Private not-for-profit,x0_Public,x1_City: Midsize,x1_City: Small,x1_Rural: Distant,x1_Rural: Fringe,x1_Rural: Remote,x1_Suburb: Large,x1_Suburb: Midsize,x1_Suburb: Small,x1_Town: Distant,x1_Town: Fringe,x1_Town: Remote
531,0.67646408839779,0.36113337940566687,0.13430093875038474,0.17264568447598094,0.0,0.03333333333333333,0.12244897959183673,0.17,0.63,0.28125,0.6932386107352277,0.1681077637207609,0.0004899559039686428,0.03828483920367535,0.36,0.25749191639721325,0.03599920880859762,0.013786188745456823,0.08837423151073255,0.15394483643361132,0.05282140555721196,0.12672876515706533,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.67646408839779,0.36113337940566687,0.02653701138811942,0.03414344697999852,0.0,0.05,0.030612244897959183,0.06,0.78,0.15625,0.62,0.08372888508693553,0.04328925830758833,0.025373861918525923,0.29,0.24047051568385613,0.006758093228720248,0.022559217947111167,0.08837423151073255,0.17960230917254652,0.007386533042232117,0.029843158949209813,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0.6900000000000001,0.39,0.017187980917205293,0.020236358691621135,0.003622330602774753,0.06666666666666667,0.04081632653061224,0.12,0.7000000000000001,0.21875,0.85,0.022845180668062254,0.021313081822635964,0.0030627871362940277,0.63,0.322527417580586,0.010153622997296764,0.04148389522496553,0.07967453036260376,0.19243104554201412,0.016023390687967067,0.0018838867873749682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.16,0.47000000000000003,0.18272930132348414,0.09220708581600613,0.273261044557034,0.13333333333333333,0.07142857142857142,0.08,0.51,0.15625,0.96,0.0023664330572494767,0.34272415482606566,0.13016845329249618,0.9500000000000001,0.8306985232841095,0.18065537021164368,0.2628148890838451,0.2975644386194845,0.15394483643361132,0.14025756686832158,0.06608555238251873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0.67646408839779,0.36113337940566687,0.01123422591566636,0.014463371819912479,2.367536341682845e-05,0.016666666666666666,0.061224489795918366,0.02,0.84,0.375,0.68,0.005643032674979521,0.0009799118079372856,0.0,0.3,0.33534594559420455,0.0017142480385046485,0.05863990712741794,0.08837423151073255,0.15394483643361132,0.0013176497744606772,0.015489735807305295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
536,0.75,0.22,0.016437750076946752,0.019123791628550945,0.003906434963776694,0.03333333333333333,0.04081632653061224,0.07,0.76,0.171875,0.74,0.02575771366160007,0.0053895149436550705,0.006891271056661563,0.59,0.23980799359978666,0.010516252390057362,0.08547437022183231,0.049584971603320226,0.11597177677998718,0.012926432823906205,0.005532048502609034,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,0.67646408839779,0.36113337940566687,0.0067520775623268695,0.008678023091947486,7.102609025048536e-05,0.05,0.030612244897959183,0.03,0.78,0.234375,0.6932386107352277,0.0050969327386911805,0.0002449779519843214,0.0,0.37,0.33534594559420455,0.0021098437396980287,0.017420729414713624,0.08837423151073255,0.023091725465041697,0.003385494311023054,0.005307776266016776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.48,0.25,0.07257040627885503,0.08592726283778773,0.014134191959846585,0.18333333333333332,0.061224489795918366,0.13,0.66,0.1875,0.9400000000000001,0.13179211795758625,0.021068103870651642,0.0038284839203675345,0.87,0.4425022500750025,0.04354849343970462,0.09286878054894096,0.21838138925294887,0.15394483643361132,0.06667115501139718,0.009240016147601034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
539,0.67646408839779,0.36113337940566687,0.014706448137888581,0.01893836378470591,0.0,0.016666666666666666,0.07142857142857142,0.06,0.81,0.109375,0.63,0.020569764266860836,0.002939735423811857,0.0007656967840735069,0.43,0.33534594559420455,0.008769038043119931,0.030580273217195135,0.08837423151073255,0.17960230917254652,0.004058746020601502,0.01662604847270607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
540,0.76,0.61,0.002875884887657741,0.003733280589413306,0.0,0.016666666666666666,0.17346938775510204,0.05,0.65,0.046875,0.6932386107352277,0.08372888508693553,0.04328925830758833,0.025373861918525923,0.37,0.33534594559420455,0.0020439111228324654,0.05863990712741794,0.027249890782000873,0.23912764592687621,0.0010772027353255173,0.002870684628380904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
541,0.67646408839779,0.36113337940566687,0.0421475838719606,0.054206739684030954,0.0,0.016666666666666666,0.07142857142857142,0.12,0.7000000000000001,0.3125,0.6,0.08372888508693553,0.04328925830758833,0.025373861918525923,0.23,0.20186506216873895,0.010582185006922925,0.014412833688432134,0.005078636959370905,0.1898652982681206,0.015504025083435121,0.04149036376956775,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0.61,0.33,0.09669321329639888,0.091354117734319,0.06311851886926464,0.05,0.0510204081632653,0.25,0.59,0.296875,0.64,0.09638663875489215,0.04091131798138167,0.01454823889739663,0.41000000000000003,0.3433072769092303,0.02795542955099888,0.042235869156535905,0.12325251201397991,0.12828736369467608,0.06002519884970136,0.05706980847150995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543,0.67646408839779,0.36113337940566687,0.014254385964912282,0.018357356540658145,0.0,0.016666666666666666,0.11224489795918366,0.04,0.8200000000000001,0.234375,0.58,0.018931464457995813,0.001224889759921607,0.0015313935681470138,0.41000000000000003,0.33534594559420455,0.004351552713127184,0.05863990712741794,0.08837423151073255,0.19884541372674794,0.006424744885691476,0.012245264117937294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0.84,0.28,0.18588411819021236,0.1965164289069647,0.08125384724655524,0.08333333333333333,0.07142857142857142,0.03,0.73,0.296875,0.77,0.21671065805042322,0.010779029887310141,0.023736600306278714,0.46,0.44407730257675254,0.06527329069690777,0.06166186238877052,0.14657055482743556,0.09801154586273253,0.13807430775297433,0.07438362513643228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
545,0.79,0.12,0.03757887042166821,0.04115261947734072,0.01375538614517733,0.03333333333333333,0.1530612244897959,0.2,0.54,0.265625,0.73,0.06553199235460089,0.007104360607545321,0.0030627871362940277,0.48,0.3347819927330911,0.017571042394672644,0.06278982328612608,0.1052861511577108,0.16677357280307892,0.03298933376934396,0.0072066145358312276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
546,0.67646408839779,0.36113337940566687,0.07132002154509079,0.09170024970949638,0.0,0.08333333333333333,0.25510204081632654,0.63,0.03,0.359375,0.61,0.06817147537999453,0.0,0.01990811638591118,0.18,0.33534594559420455,0.010351420847893453,0.022433888958516102,0.08837423151073255,0.23707504810776142,0.015167399228645897,0.08736151189390427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
547,0.67646408839779,0.36113337940566687,0.0016928285626346567,0.0022127722698840457,0.0,0.03333333333333333,0.1020408163265306,0.04,0.64,0.109375,0.9,0.008191499044325111,0.0002449779519843214,0.0,0.8300000000000001,0.33534594559420455,0.000988989252983451,0.05863990712741794,0.019058540847531672,0.1640771542602881,0.0017312186817731526,1.4951482439483875e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
548,0.67646408839779,0.36113337940566687,0.02859533702677747,0.036788884218854304,0.0,0.03333333333333333,0.17346938775510204,0.13,0.5700000000000001,0.203125,0.68,0.026212796941840356,0.0004899559039686428,0.0,0.2,0.20708606953565117,0.008769038043119931,0.03095626018298032,0.08837423151073255,0.1699807568954458,0.006318948188472007,0.03470239074204207,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0.67646408839779,0.36113337940566687,0.020621729763004002,0.026540905382352216,0.0,0.1,0.11224489795918366,0.3,0.43,0.265625,0.88,0.08372888508693553,0.04328925830758833,0.025373861918525923,0.35000000000000003,0.33534594559420455,0.004351552713127184,0.020553954129590175,0.013324595893403233,0.23784477228992948,0.005222509690015677,0.024012080797811104,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0.92,0.24,0.048736149584487534,0.0552327737533068,0.014252568776930727,0.016666666666666666,0.1020408163265306,0.05,0.74,0.203125,0.81,0.09092563939200873,0.010534051935325821,0.007656967840735069,0.68,0.33121937397913265,0.02716423814861212,0.06366712620629152,0.1724006116207951,0.1731879409878127,0.03943331441816625,0.014532840931178325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
551,0.7000000000000001,0.18,0.01871729763004001,0.02031052982915915,0.007244661205549506,0.016666666666666666,0.08163265306122448,0.05,0.77,0.125,0.68,0.08372888508693553,0.04328925830758833,0.025373861918525923,0.5700000000000001,0.29498066602220074,0.012065668886398102,0.042110540167940844,0.04920270860637833,0.16677357280307892,0.014369115058717165,0.006832827474844131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
552,0.66,0.26,0.023228301015697138,0.024575370237594877,0.010180406269236233,0.016666666666666666,0.08163265306122448,0.07,0.67,0.203125,0.71,0.020114680986620552,0.048015678588927,0.0007656967840735069,0.56,0.334690323010767,0.01358211907430606,0.033588168943476625,0.05581039755351681,0.12828736369467608,0.018168178277052697,0.007939237175365937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
553,0.39,0.23,0.16401200369344412,0.176922886740673,0.06494152185236043,0.1,0.061224489795918366,0.14,0.64,0.203125,0.9,0.19350141075816873,0.27609015188633024,0.046707503828483925,0.77,0.49605403513450447,0.09758027296103383,0.18260433638300538,0.29374180865006555,0.15394483643361132,0.1568291768055168,0.01122856331205239,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1.0,0.86,0.00014427516158818096,0.00013598041881968996,0.00016572754391779915,0.0,0.0,0.18,0.5,0.0,1.0,0.08372888508693553,0.04328925830758833,0.025373861918525923,0.15,0.33534594559420455,0.0004944946264917254,0.05863990712741794,0.0009283529925731761,0.02565747273893522,0.00017312186817731523,2.990296487896775e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
